item,sentence,verb,event,gesturer
3-np-IN-s.mp4,A person bouncing a ball,bounce,ball-bounce-IN,np
3-cs-IN-s.mp4,A ball bouncing,bounce,ball-bounce-IN,cs
10-rvn-TR-s.mp4,A ball is bouncing on the floor.,bounce,bounce-ball-TR,rv
3-ho-IN-s.mp4,A person is bouncing a ball.,bounce,ball-bounce-IN,ho
3-ip-IN-s.mp4,A person is bouncing a ball.,bounce,ball-bounce-IN,ip
10-np-TR-s.mp4,A person is bouncing a ball.,bounce,bounce-ball-TR,np
4-ip-IN-s.mp4,A person is bouncing a ball.,bounce,ball-drop-IN,ip
3-cs-IN-s.mp4,A person is bouncing a ball.,bounce,ball-bounce-IN,cs
3-rvn-IN-s.mp4,"An object bounces several times, the height of the bounce decreasing each time.","bounce,decrease",ball-bounce-IN,rv
3-ho-IN-s.mp4,"The person said that the object bounced twice, then fell off.","bounce,fall",ball-bounce-IN,ho
31-ip-IN-s.mp4,The object bounced twice and fell over.,"bounce,fall",lid-blow-off-IN,ip
3-ho-IN-s.mp4,An objects bounces across a surface and falls off.,"bounce,fall",ball-bounce-IN,ho
23-np-TR-s.mp4,An object bounces after it falls,"bounce,fall",drop-ball-TR,np
3-ho-IN-s.mp4,A tall object bounces three times then falls on its side.,"bounce,fall",ball-bounce-IN,ho
3-cm-IN-s.mp4,"An object bounced twice, then fell or rolled away.","bounce,fall,roll",ball-bounce-IN,cm
3-ho-IN-s.mp4,The ball was bouncing then landed.,"bounce,land",ball-bounce-IN,ho
3-rvn-IN-s.mp4,It bounces lower and lower until it's just rolling.,"bounce,roll",ball-bounce-IN,rv
3-rvn-IN-s.mp4,Ball bouncing and rolling.,"bounce,roll",ball-bounce-IN,rv
3-ho-IN-s.mp4,A ball bounces then stops.,"bounce,stop",ball-bounce-IN,ho
41-ip-IN-s.mp4,Someone bows down,bow,person-bend-over-IN,ip
41-ip-IN-s.mp4,A person bows down to someone else.,bow,person-bend-over-IN,ip
41-ip-IN-s.mp4,A person bows to the king.,bow,person-bend-over-IN,ip
41-ip-IN-s.mp4,A person is bowing down to someone else.,bow,person-bend-over-IN,ip
41-ip-IN-s.mp4,Someone is bowing to another person.,bow,person-bend-over-IN,ip
41-ip-IN-s.mp4,A person is bowing to another person.,bow,person-bend-over-IN,ip
41-ip-IN-s.mp4,A person is bowing.,bow,person-bend-over-IN,ip
30-cs-TR-s.mp4,She is bowling.,bowl,knock-over-tower-TR,cs
45-np-IN-s.mp4,A person is bowling.,bowl,poster-roll-up-IN,np
29-rvn-TR-s.mp4,A person is bowling.,bowl,hit-bottle-with-ball-TR,rv
5-cs-TR-s.mp4,A person is bowling.,bowl,ball-hit-waterbottle-TR,cs
54-cs-TR-s.mp4,A person braces themselves,brace,reorient-pole-TR,cs
54-cs-TR-s.mp4,A person braces themselves,brace,reorient-pole-TR,cs
14-cs-TR-s.mp4,The person is breaking something apart,break,break-stick-TR,cs
64-rvn-TR-s.mp4,Object being broken apart.,break,taughten-string-TR,rv
14-ho-TR-s.mp4,A glowstick being broken.,break,break-stick-TR,ho
63-cs-IN-s.mp4,The top part of an object broke off from the bottom part of the same object.,break,tape-measurer-bend-half-IN,cs
14-rvn-TR-s.mp4,"Something wasn't broken, and then it was broken.",break,break-stick-TR,rv
60-ip-IN-s.mp4,A tree broke at the trunk.,break,stick-break-IN,ip
64-cs-TR-s.mp4,Someone breaks bread.,break,taughten-string-TR,cs
14-rvn-TR-s.mp4,Someone breaks bread.,break,break-stick-TR,rv
43-cm-TR-s.mp4,An egg is broken,break,plug-in-TR,cm
14-np-TR-s.mp4,Someone breaks a tree branch in half,break,break-stick-TR,np
14-cs-TR-s.mp4,Someone breaks bread,break,break-stick-TR,cs
14-cm-TR-s.mp4,Someone breaks braed,break,break-stick-TR,cm
14-ho-TR-s.mp4,Someone breaks a stick in half,break,break-stick-TR,ho
14-rvn-TR-s.mp4,A person is breaking some thing.,break,break-stick-TR,rv
14-rvn-TR-s.mp4,A man is breaking something in two.,break,break-stick-TR,rv
14-ho-TR-s.mp4,A woman is breaking a stick in half.,break,break-stick-TR,ho
14-np-TR-s.mp4,A man is breaking a stick in half.,break,break-stick-TR,np
14-cs-TR-s.mp4,A woman is breaking something in half.,break,break-stick-TR,cs
65-cs-TR-s.mp4,A woman is breaking something in half.,break,tear-paper-TR,cs
14-rvn-TR-s.mp4,BREAKING A STICK,break,break-stick-TR,rv
14-cs-TR-s.mp4,A person is breaking something.,break,break-stick-TR,cs
14-rvn-TR-s.mp4,A person is breaking a stick.,break,break-stick-TR,rv
14-ho-TR-s.mp4,The person is breaking a stick.,break,break-stick-TR,ho
14-rvn-TR-s.mp4,He broke an object in half.,break,break-stick-TR,rv
14-ip-TR-s.mp4,A person breaks something in half,break,break-stick-TR,ip
14-np-TR-s.mp4,Something is broken in half,break,break-stick-TR,np
65-cs-TR-s.mp4,Something breaks in half,break,tear-paper-TR,cs
14-cm-TR-s.mp4,A person breaks a stick in half.,break,break-stick-TR,cm
14-rvn-TR-s.mp4,A stick is breaking in half.,break,break-stick-TR,rv
14-cm-TR-s.mp4,A stick breaking in half.,break,break-stick-TR,cm
14-np-TR-s.mp4,A long stick is broken in half.,break,break-stick-TR,np
14-cs-TR-s.mp4,A stick breaks in two.,break,break-stick-TR,cs
14-ip-TR-s.mp4,A stick is broken in two.,break,break-stick-TR,ip
14-rvn-TR-s.mp4,A person breaks a branch.,break,break-stick-TR,rv
60-np-IN-s.mp4,An earthquake breaks off a boulder.,break,stick-break-IN,np
14-np-TR-s.mp4,A person fails to break a string.,break,break-stick-TR,np
64-cs-TR-s.mp4,Someone is breaking something in half.,break,taughten-string-TR,cs
14-rvn-TR-s.mp4,A person is breaking something in half.,break,break-stick-TR,rv
14-cm-TR-s.mp4,A person is breaking something in half.,break,break-stick-TR,cm
14-ho-TR-s.mp4,Someone is breaking something in half.,break,break-stick-TR,ho
14-np-TR-s.mp4,A person is breaking something in half.,break,break-stick-TR,np
65-cs-TR-s.mp4,An item is breaking in piecees.,break,tear-paper-TR,cs
14-cs-TR-s.mp4,Someone is breaking an object.,break,break-stick-TR,cs
14-ip-TR-s.mp4,A person is breaking something in half.,break,break-stick-TR,ip
14-rvn-TR-s.mp4,A person is breaking a stick.,break,break-stick-TR,rv
14-cm-TR-s.mp4,A person is breaking an object.,break,break-stick-TR,cm
14-np-TR-s.mp4,A person is breaking a stick.,break,break-stick-TR,np
14-cs-TR-s.mp4,A person is breaking something apart.,break,break-stick-TR,cs
14-ip-TR-s.mp4,A person is breaking a stick.,break,break-stick-TR,ip
14-ip-TR-s.mp4,A person is breaking an object in half.,break,break-stick-TR,ip
14-cs-TR-s.mp4,A person is breaking a stick.,break,break-stick-TR,cs
65-cs-TR-s.mp4,An object is broken in half.,break,tear-paper-TR,cs
14-cs-TR-s.mp4,An object is broken in half,break,break-stick-TR,cs
14-rvn-TR-s.mp4,A person breaking something in half,break,break-stick-TR,rv
14-cm-TR-s.mp4,A person broke an object in half.,break,break-stick-TR,cm
14-ho-TR-s.mp4,A person is breaking an object in half.,break,break-stick-TR,ho
14-cs-TR-s.mp4,An object was broken in half.,break,break-stick-TR,cs
11-cm-IN-s.mp4,An object breaking open,break,bowl-break-IN,cm
64-cs-TR-s.mp4,Chains are broken.,break,taughten-string-TR,cs
66-ho-IN-s.mp4,Binoculars break.,break,tower-fall-IN,ho
67-cm-IN-s.mp4,A plant breaks out of the ground.,break,toy-appear-in-box-IN,cm
14-rvn-TR-s.mp4,A person breaks a stick.,break,break-stick-TR,rv
60-np-IN-s.mp4,An earthquake breaks a building in half.,break,stick-break-IN,np
14-cm-TR-s.mp4,A branch is broken in half.,break,break-stick-TR,cm
14-ho-TR-s.mp4,A branch is broken in half.,break,break-stick-TR,ho
14-np-TR-s.mp4,A stick is broken in half.,break,break-stick-TR,np
64-rvn-TR-s.mp4,A chain is broken.,break,taughten-string-TR,rv
14-cs-TR-s.mp4,A branch is broken in two.,break,break-stick-TR,cs
14-rvn-TR-s.mp4,A man breaks open a glowstick.,break,break-stick-TR,rv
60-np-IN-s.mp4,A man breaks open a  glowstick.,break,stick-break-IN,np
14-cm-TR-s.mp4,A man breaks a stick.,break,break-stick-TR,cm
14-np-TR-s.mp4,A man breaks a dowel.,break,break-stick-TR,np
65-cs-TR-s.mp4,A woman breaks a stick in half.,break,tear-paper-TR,cs
14-ho-TR-s.mp4,A person is breaking a stick.,break,break-stick-TR,ho
14-ip-TR-s.mp4,A person is breaking a stick.,break,break-stick-TR,ip
14-rvn-TR-s.mp4,A person is breaking a stick.,break,break-stick-TR,rv
14-cs-TR-s.mp4,A person breaking something in half,break,break-stick-TR,cs
14-rvn-TR-s.mp4,A person breaking something in half,break,break-stick-TR,rv
4-ho-IN-s.mp4,An egg broke on the table.,break,ball-drop-IN,ho
11-rvn-IN-s.mp4,An object is breaking.,break,bowl-break-IN,rv
64-ip-TR-s.mp4,An object is breaking in half.,break,taughten-string-TR,ip
14-rvn-TR-s.mp4,A person is breaking a candy bar.,break,break-stick-TR,rv
14-cm-TR-s.mp4,A person is breaking a candy bar.,break,break-stick-TR,cm
14-cs-TR-s.mp4,A person is breaking candy bar.,break,break-stick-TR,cs
14-ip-TR-s.mp4,A person is breaking a piece of bread.,break,break-stick-TR,ip
11-rvn-IN-s.mp4,A person says that something is broken and that it is an accident.,"break,be",bowl-break-IN,rv
66-rvn-IN-s.mp4,A tree breaks and falls over.,"break,fall",tower-fall-IN,rv
60-np-IN-s.mp4,An object breaks in half and falls over.,"break,fall",stick-break-IN,np
11-rvn-IN-s.mp4,An egg breaks and the person doesn't know what to do.,"break,know,do",bowl-break-IN,rv
11-cs-IN-s.mp4,A pumpkin is broken and its inner contents ooze out,"break,ooze",bowl-break-IN,cs
33-ip-TR-s.mp4,A woman breaks something and sets it on fire.,"break,set",light-candle-TR,ip
11-rvn-IN-s.mp4,An egg breaks and its contents spill out,"break,spill",bowl-break-IN,rv
17-ip-TR-s.mp4,A person brings a small object closer.,bring,close-microwave-door-TR,ip
36-rvn-TR-s.mp4,The ends of a curved object are brought together.,bring,measure-book-TR,rv
37-ip-TR-s.mp4,An object was brought to the table.,bring,move-box-TR,ip
57-np-IN-s.mp4,A person browses through the pages of an open book.,browse,shaving-cream-spray-IN,np
57-cm-IN-s.mp4,A man is brushing away crumbs.,brush,shaving-cream-spray-IN,cm
15-ho-IN-s.mp4,Something in motion brushes by an object,brush,car-pass-tower-IN,ho
17-cm-TR-s.mp4,An object is brushed out of the way,brush,close-microwave-door-TR,cm
22-rvn-IN-s.mp4,An object is lightly brushed aside.,brush,door-microwave-close-IN,rv
17-cm-TR-s.mp4,A low object is brushed swiftly to the side.,brush,close-microwave-door-TR,cm
31-ip-IN-s.mp4,"A person is brushing something off of a table, like crumbs.",brush,lid-blow-off-IN,ip
30-ip-TR-s.mp4,The person is brushing something off a desk and pushing it away.,"brush,push",knock-over-tower-TR,ip
25-ip-IN-s.mp4,"Something bubbled up out of something else, like a plumbing leak.",bubble,fizzle-down-IN,ip
25-ip-IN-s.mp4,Something is bubbling over.,bubble,fizzle-down-IN,ip
25-cs-IN-s.mp4,Fizzy drink bubbles in a bowl.,bubble,fizzle-down-IN,cs
25-ip-IN-s.mp4,An object is bubbling up to the surface.,bubble,fizzle-down-IN,ip
25-ip-IN-s.mp4,Gases bubble up from the ground.,bubble,fizzle-down-IN,ip
25-ip-IN-s.mp4,Water bubbling out of a pot.,bubble,fizzle-down-IN,ip
25-ip-IN-s.mp4,It bubbled up and exploded.,"bubble,explode",fizzle-down-IN,ip
25-ip-IN-s.mp4,"An object is bubbling up to the surface, then spilling around it.","bubble,spill",fizzle-down-IN,ip
68-np-IN-s.mp4,A horse bucks.,buck,toy-crawl-IN,np
27-ip-IN-s.mp4,Stairs are built by a carpenter,build,hanger-swing-IN,ip
11-rvn-IN-s.mp4,An item bulges out once realesed from its container.,"bulge,release",bowl-break-IN,rv
48-rvn-TR-s.mp4,Car bumping into a wall.,bump,push-button-microwave-TR,rv
31-cm-IN-s.mp4,Something is being gently bumped to the side.,bump,lid-blow-off-IN,cm
30-cm-TR-s.mp4,The person was bumped into and fell down.,bump,knock-over-tower-TR,cm
48-rvn-TR-s.mp4,An object bumps into another one,bump,push-button-microwave-TR,rv
31-cm-IN-s.mp4,A limp hanging object is bumped to the side by an opposing object.,bump,lid-blow-off-IN,cm
52-cm-IN-s.mp4,An object bumps into another object.,bump,racecar-into-box-IN,cm
5-rvn-TR-s.mp4,A person bumps into another person that causes the other person to fall.,"bump,cause,fall",ball-hit-waterbottle-TR,rv
28-np-TR-s.mp4,Object being bumped into and flying in the air.,"bump,fly",hit-balloon-TR,np
28-cm-TR-s.mp4,An object bumps another object and sends it moving,"bump,send,move",hit-balloon-TR,cm
45-cm-IN-s.mp4,A stretched coily wire suddenly bunches back up..,bunch,poster-roll-up-IN,cm
25-ip-IN-s.mp4,Something burning in the fire.,burn,fizzle-down-IN,ip
7-ho-IN-s.mp4,A candle burns down.,burn,balloon-deflate-IN,ho
25-ip-IN-s.mp4,Something is burning and the smoke is going up.,"burn,go",fizzle-down-IN,ip
22-np-IN-s.mp4,A person burps a baby.,burp,door-microwave-close-IN,np
10-ho-TR-s.mp4,A person burps a baby.,burp,bounce-ball-TR,ho
44-ho-TR-s.mp4,A person bursts a balloon with a pin.,burst,pop-balloon-TR,ho
11-rvn-IN-s.mp4,An object bursts open,burst,bowl-break-IN,rv
11-rvn-IN-s.mp4,Balloon bursting in the air.,burst,bowl-break-IN,rv
57-rvn-IN-s.mp4,An object burst and moved around the sky.,"burst,move",shaving-cream-spray-IN,rv
34-ho-IN-s.mp4,A balloon is bursting after touching the ceiling.,"burst,touch",light-turn-on-IN,ho
15-ip-IN-s.mp4,A bumblebee buzzes slowly.,buzz,car-pass-tower-IN,ip
12-ip-IN-s.mp4,A bee buzzes through the air.,buzz,box-move-IN,ip
18-ip-IN-s.mp4,A bee buzzes along in the air.,buzz,coatrack-approach-IN,ip
2-cs-IN-s.mp4,A bee buzzes along in the air.,buzz,approach-coatrack-IN,cs
48-np-TR-s.mp4,An object bypasses an obstacle by going around the obstacle.,bypass,push-button-microwave-TR,np
70-ip-TR-s.mp4,Someone is calling someone over.,call,turn-fan-TR,ip
7-rvn-IN-s.mp4,A person is calming a crowd.,calm,balloon-deflate-IN,rv
68-np-IN-s.mp4,A horse canters down the road.,canter,toy-crawl-IN,np
27-cs-IN-s.mp4,A person doesn't care and waves someone away..,"care,wave",hanger-swing-IN,cs
42-ip-IN-s.mp4,Someone caresses the neck of someone else,caress,picture-shift-IN,ip
7-ho-IN-s.mp4,A woman caresses something.,caress,balloon-deflate-IN,ho
42-ip-IN-s.mp4,A large object is caressed multiple times toward its bottom with one hand.,caress,picture-shift-IN,ip
15-ip-IN-s.mp4,A long stationary object is caressed smoothly along its top side.,caress,car-pass-tower-IN,ip
64-cm-TR-s.mp4,Carrying some bags by their handles.,carry,taughten-string-TR,cm
51-cs-TR-s.mp4,Someone carries a torch,carry,put-cup-on-coaster-TR,cs
12-rvn-IN-s.mp4,A man is carrying a bowl of food to the table.,carry,box-move-IN,rv
37-ho-TR-s.mp4,She is carrying it from one side to the other.,carry,move-box-TR,ho
12-rvn-IN-s.mp4,He is carrying the tray.,carry,box-move-IN,rv
12-rvn-IN-s.mp4,An object is carried away.,carry,box-move-IN,rv
18-ho-IN-s.mp4,A person carries a heavy box on their shoulder.,carry,coatrack-approach-IN,ho
33-ip-TR-s.mp4,A person is carrying something.,carry,light-candle-TR,ip
12-rvn-IN-s.mp4,A person is caring something.,carry,box-move-IN,rv
12-rvn-IN-s.mp4,A person is carrying a large object across a room.,carry,box-move-IN,rv
12-rvn-IN-s.mp4,Person carrying something away,carry,box-move-IN,rv
15-np-IN-s.mp4,A person carries a tote while walking along.,"carry,walk",car-pass-tower-IN,np
20-rvn-TR-s.mp4,A person is carving an object.,carve,cut-bread-TR,rv
20-cs-TR-s.mp4,She was carving the meat for dinner.,carve,cut-bread-TR,cs
20-rvn-TR-s.mp4,He is carving the turkey.,carve,cut-bread-TR,rv
20-cm-TR-s.mp4,A man pokes the fire in his fireplace.,carve,cut-bread-TR,cm
72-np-IN-s.mp4,Water cascades straight down.,cascade,whirly-gig-drop-IN,np
43-ip-TR-s.mp4,A person catches a ball.,catch,plug-in-TR,ip
43-cm-TR-s.mp4,A person catches a ball.,catch,plug-in-TR,cm
2-np-IN-s.mp4,A hook is about to catch something.,catch,approach-coatrack-IN,np
34-ip-IN-s.mp4,A person is catching a ball.,catch,light-turn-on-IN,ip
16-ip-IN-s.mp4,A person is catching birds.,catch,cards-scatter-IN,ip
4-ho-IN-s.mp4,A person is catching a mosquito.,catch,ball-drop-IN,ho
59-cs-TR-s.mp4,A person is caught in the rain.,catch,spray-shaving-cream-TR,cs
10-np-TR-s.mp4,A person catches a tennis ball and bounces it on the ground.,"catch,bounce",bounce-ball-TR,np
33-ho-TR-s.mp4,A person catches something and lets it go.,"catch,let",light-candle-TR,ho
34-ip-IN-s.mp4,A woman is catching a bug or butterfly and setting it free.,"catch,set",light-turn-on-IN,ip
16-ip-IN-s.mp4,Rain causing a mudslide.,cause,cards-scatter-IN,ip
23-cm-TR-s.mp4,An object placed on top of another object causes the lower object to fall downward.,"cause,fall",drop-ball-TR,cm
58-ip-TR-s.mp4,Object causing something to spin.,"cause,spin",spin-bread-TR,ip
4-cs-IN-s.mp4,A roof caves in.,cave,ball-drop-IN,cs
52-cs-IN-s.mp4,A person was challenged and then ran into another person.,"challenge,run",racecar-into-box-IN,cs
35-cs-IN-s.mp4,Lights change on a traffic light,change,march-IN,cs
35-ho-IN-s.mp4,A flamingo changes legs one after the other.,change,march-IN,ho
72-ho-IN-s.mp4,Someone is changing a light bulb.,change,whirly-gig-drop-IN,ho
72-ho-IN-s.mp4,A person is changing a lightbulb.,change,whirly-gig-drop-IN,ho
22-ho-IN-s.mp4,A fish changes direction.,change,door-microwave-close-IN,ho
72-ho-IN-s.mp4,"A woman changes a light bulb,",change,whirly-gig-drop-IN,ho
4-ip-IN-s.mp4,A woman is changing a alight bulb.,change,ball-drop-IN,ip
53-cs-TR-s.mp4,A person is changing a lightbulb.,change,remove-cork-TR,cs
24-cm-IN-s.mp4,A person chatting away,chat,fan-turn-IN,cm
21-ip-TR-s.mp4,Checking the cleanliness of a jar.,check,dip-finger-in-jar-TR,ip
26-cm-TR-s.mp4,A person is chiseling an object.,chisel,hammer-nail-TR,cm
26-cm-TR-s.mp4,A person chisels at a rock.,chisel,hammer-nail-TR,cm
60-rvn-IN-s.mp4,A tree is chopped down.,chop,stick-break-IN,rv
41-cs-IN-s.mp4,A person is chopping down a tree.,chop,person-bend-over-IN,cs
13-np-IN-s.mp4,The earth is circling the sun.,circle,bread-spin-IN,np
7-ip-IN-s.mp4,An object circled around and then got smaller.,"circle,get",balloon-deflate-IN,ip
45-ho-IN-s.mp4,An object circled around before returning to its idle position.,"circle,return",poster-roll-up-IN,ho
45-cm-IN-s.mp4,An object circled around many times before returning to wherever it started at.,"circle,return",poster-roll-up-IN,cm
18-np-IN-s.mp4,A mammogram circulates.,circulate,coatrack-approach-IN,np
19-cm-TR-s.mp4,Magnets clamping against each other.,clamp,crush-can-TR,cm
19-cm-TR-s.mp4,A crusher clamps down.,clamp,crush-can-TR,cm
47-ip-TR-s.mp4,An object is clamped and stretched out,"clamp,stretch",pull-out-measuring-tape-TR,ip
17-ho-TR-s.mp4,An automatic door is clapping shut.,clap,close-microwave-door-TR,ho
21-ho-TR-s.mp4,A rim is cleaned of residue.,clean,dip-finger-in-jar-TR,ho
21-np-TR-s.mp4,A person cleans out the matter stuck along the edge of a jar.,clean,dip-finger-in-jar-TR,np
20-cs-TR-s.mp4,The person is cleaning a surface with a pipe.,clean,cut-bread-TR,cs
27-cm-IN-s.mp4,The person is cleaning a surface with a towel.,clean,hanger-swing-IN,cm
21-np-TR-s.mp4,A man cleans the rim of a jar with his pinky.,clean,dip-finger-in-jar-TR,np
21-ip-TR-s.mp4,A woman cleans the rim of a jar with her pinky.,clean,dip-finger-in-jar-TR,ip
21-ho-TR-s.mp4,Cleaning the rim of a large jar.,clean,dip-finger-in-jar-TR,ho
61-ip-TR-s.mp4,A person cleaning a key,clean,take-keys-out-of-box-TR,ip
21-np-TR-s.mp4,A person cleaned out the sink.,clean,dip-finger-in-jar-TR,np
17-cm-TR-s.mp4,They cleared off part of a table.,clear,close-microwave-door-TR,cm
17-cm-TR-s.mp4,A man clears something away.,clear,close-microwave-door-TR,cm
17-ip-TR-s.mp4,An object clears a pathway,clear,close-microwave-door-TR,ip
16-rvn-IN-s.mp4,"A person is clearing away something, like a bunch of curtains in front of a window or clothes hanging in a closet that are blocking his way.",clear,cards-scatter-IN,rv
17-cm-TR-s.mp4,Person clearing an area,clear,close-microwave-door-TR,cm
60-ho-IN-s.mp4,A stop watch is clicking down the time.,click,stick-break-IN,ho
33-ip-TR-s.mp4,A person clicks on an object and curves the object toward the front.,"click,curve",light-candle-TR,ip
35-cm-IN-s.mp4,climbing n invisible ladder,climb,march-IN,cm
68-ho-IN-s.mp4,A spider climbs upwardly,climb,toy-crawl-IN,ho
