item,filename,sentence,verb,transitivity
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man extended the tape measure ribbon at a 45 degree angle about 30 inches.,['extend'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,The man expanded the measuring tape.,['expand'],1
pull-out-measuring-tape-TR,pull-out-measuring-tape-TR.mp4,Jack drew out the tape,['draw'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man turned on the microwave,['turn'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man turned on a microwave.,['turn'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man turned on the microwave.,['turn'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man touched the button on the microwave.,['touch'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man started the microwave.,['start'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man starts the microwave.,['start'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,Jack pushes the microwave button.,['push'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pushed a button on the microwave.,['push'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pushes a button on the microwave.,['push'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pushed a microwave button.,['push'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pushed the microwave button,['push'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,the man pressed a button on the microwave,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man presses a button on the microwave.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,Jack pressed the button the microwave.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,Man presses button on keypad of black microwave,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man presses a button on the microwave.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,he pressed a button on the microwave,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pressed a button on the microwave.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man presses a button on the microwave.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,A man presses a button on a microwave.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pressed a button on the microwave.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,the man pressed a button,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pressed a button on the microwave.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pressed a microwave button.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pressed a button on a microwave.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,A man pressed the button.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,The man pressed a microwave button.,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,man pressed microwave button,['press'],1
push-button-microwave-TR,push-button-microwave-TR.mp4,the man hit the button on the microwave,['hit'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man squishes the object into the box.,['squish'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man smashed the object.,['smash'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man put a stuffed animal in a box.,['put'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,A man pushed a toy in a box,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,the man pushed the black toy into the box,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,the man pushed a toy down into the box,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,Jack pushes the toy into the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,Jack pushed the object down into the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushed the doll into the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,Jack pushed an object into the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushes a stuffed doll down into a box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushed the puppet down.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,A man pushes a toy ninja down in a box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushed the stuffed toy into the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushes the doll into the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushed the black toy into the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The puppet is pushed into the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushed the puppet into a box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushed the puppet back down in the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushes the ninja doll into a cardboard box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushed the toy down into the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushed the toy in the box.,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,man pushed the doll into the box,['push'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pushed the puppet's head and it lowered down into the open box.,"['push', 'lower']",1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,man pushes small black plushie to fit into cardboard box.,"['push', 'fit']",1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man pressed the plushie into the box.,['press'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,Jack pressed the toy down in the box,['press'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The virtual reality device is placed in a box.,['place'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,The man hides the ninja object in the box.,['hide'],1
push-toy-in-box-TR,push-toy-in-box-TR.mp4,he closed the bear into box,['close'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man turned the book sideways.,['turn'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,the man set down the book on the table gently,['set'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,the man set the book on its side,['set'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,Jack sets the book on the table.,['set'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man sets the book down sideways.,['set'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man set the book down.,['set'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,the book was set on it's side,['set'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man set the book horizontally on the table.,['set'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,A man sets a book on a table.,['set'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man rotates the book.,['rotate'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man put the book down,['put'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man put the book down.,['put'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man put the book down.,['put'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man put the book on the table.,['put'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man put the book face down on the table using his right hand.,"['put', 'use']",1
put-book-on-side-TR,put-book-on-side-TR.mp4,Jack placed the book face down.,['place'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man placed the book down on the table.,['place'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man places a book facedown on the table.,['place'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The book was placed face-down.,['place'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,He placed the book on the table,['place'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man placed the book on it's cover.,['place'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man placed the book on the table.,['place'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,Man moves book from its position on its side to a position facedown,['move'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,man made the book horizontal from vertical position,['make'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,Jack laid the book down.,['lay'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man laid the book cover down on the table.,['lay'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man lays the book flat upon the table.,['lay'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man laid the book down.,['lay'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man lays the book down on the table.,['lay'],1
put-book-on-side-TR,put-book-on-side-TR.mp4,The man layed down the book.,['lay'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man used a coaster.,['use'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,Jack sat the mug down.,['sit'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man sits a black and red mug onto the table.,['sit'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man sat a coffee mug down.,['sit'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man sat his coffee mug on the coaster using his right hand.,"['sit', 'use']",1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,the man set down his cup,['set'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man set down the cup.,['set'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man sets the cup down onto the coaster.,['set'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,he set the glass down,['set'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man set a mug on the coaster.,['set'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,A man sets a mug on a coaster.,['set'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man sets down his mug.,['set'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man set down his cup.,['set'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man put down his drink,['put'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,Jack puts the cup down.,['put'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man put the cup on the coaster.,['put'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man put the cup down.,['put'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man put down the mug.,['put'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man put down a mug.,['put'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man put the mug on the coaster.,['put'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man placed the mug down.,['place'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,Man places mug onto matching coaster,['place'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,Jack placed the mug down.,['place'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man placed the mug on a coaster.,['place'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,Jack placed the mug on the mat,['place'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man places the mug.,['place'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man places a coffee mug down onto a coaster.,['place'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man placed the mug on the coaster.,['place'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,man placed the cup on the soccer,['place'],1
put-cup-on-coaster-TR,put-cup-on-coaster-TR.mp4,The man held the cup on the  water preventer.,['hold'],1
racecar-into-box-IN,race-car-into-box-IN.mp4,The toy car zipped into the open box,['zip'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,Object A slid into the sideways box that was held by the man.,"['slide', 'hold']",0
racecar-into-box-IN,race-car-into-box-IN.mp4,A small car ran into the box.,['run'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The car ran into the box.,['run'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The toy car runs into the box.,['run'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The toy car ran into the box.,['run'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,A toy car ran inside a cardboard box.,['run'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The minicar ran into the box.,['run'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,"small black toy car rides across table and into cardboard box (positioned on its side), where it stops","['ride','stop']",0
racecar-into-box-IN,race-car-into-box-IN.mp4,A toy car rides across the table and stops inside of a box.,"['ride','stop']",0
racecar-into-box-IN,race-car-into-box-IN.mp4,the car was launched into box,['launch'],1
racecar-into-box-IN,race-car-into-box-IN.mp4,car landed in the box,['land'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,A car hit the box.,['hit'],1
racecar-into-box-IN,race-car-into-box-IN.mp4,The car went into a box,['go'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The toy car went into the box.,['go'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,the toy car got in the box,['get'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,the toy car drove itself into the small box,['drive'],1
racecar-into-box-IN,race-car-into-box-IN.mp4,A toy car drove into the box in front of the man,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The toy car drives into the box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The black car drives into the box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The car drove into the box in front of Jack.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The car drives into the box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The tiny car drove into the cardboard box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,A toy car drives in a box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The car drives into the box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The car drove into a box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,A toy car drives into an open box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The toy car drove into the box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The toy car drove into the box.,['drive'],0
racecar-into-box-IN,race-car-into-box-IN.mp4,The toy car crashes into the box.,['crash'],0
remove-cork-TR,remove-cork-TR.mp4,boy unscrwed top of wine bottle,['unscrew'],1
remove-cork-TR,remove-cork-TR.mp4,The man uncorks the bottle,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,The man uncorked the bottle,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,The man uncorked the bottle.,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,The man uncorks the bottle.,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,The man uncorked the bottle.,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,Jack uncorks champaign.,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,The man uncorked the bottle.,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,The man uncorks a bottle of wine.,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,The man uncorked the wine.,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,The man uncorks a bottle of wine,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,A man uncorks a bottle of wine.,['uncork'],1
remove-cork-TR,remove-cork-TR.mp4,The man took the cork out of the bottle.,['take'],1
remove-cork-TR,remove-cork-TR.mp4,He took the cork out of the bottle.,['take'],1
remove-cork-TR,remove-cork-TR.mp4,The man removed the cork.,['remove'],1
remove-cork-TR,remove-cork-TR.mp4,the man removed the cork from the bottle,['remove'],1
remove-cork-TR,remove-cork-TR.mp4,Jack pulled the cork out of a bottle of champagne.,['pull'],1
remove-cork-TR,remove-cork-TR.mp4,The man pulls a cork out of a wine bottle.,['pull'],1
remove-cork-TR,remove-cork-TR.mp4,The man opens a wine bottle.,['open'],1
remove-cork-TR,remove-cork-TR.mp4,the man opened a bottle.,['open'],1
remove-cork-TR,remove-cork-TR.mp4,The man opened the bottle of Chardonnay.,['open'],1
remove-cork-TR,remove-cork-TR.mp4,the alcoholic opened the wine in school,['open'],1
remove-cork-TR,remove-cork-TR.mp4,A man opened a bottle.,['open'],1
remove-cork-TR,remove-cork-TR.mp4,The man opens the bottle of wine.,['open'],1
remove-cork-TR,remove-cork-TR.mp4,Jack opened the bottle of wine.,['open'],1
remove-cork-TR,remove-cork-TR.mp4,man open the wine bottle,['open'],1
remove-cork-TR,remove-cork-TR.mp4,The man opens the bottle.,['open'],1
reorient-pole-TR,reorient-pole-TR.mp4,Jack turned the poster over onto its side on the table.,['turn'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man turns the syntactic units.,['turn'],1
reorient-pole-TR,reorient-pole-TR.mp4,Jack turns the object and sets it down.,"['turn', 'set']",1
reorient-pole-TR,reorient-pole-TR.mp4,"The man shifts the cylinder from its vertical position, so it's horizontal on the table.",['shift'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man set down the tube.,['set'],1
reorient-pole-TR,reorient-pole-TR.mp4,A man set down a tube.,['set'],1
reorient-pole-TR,reorient-pole-TR.mp4,A man sets a gray tube with text on it on a table.,['set'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man rotated the object from vertical to horizontal,['rotate'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man rotated a rolled up poster.,['rotate'],1
reorient-pole-TR,reorient-pole-TR.mp4,the man put a tube on the table.,['put'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man puts a rolled poster down on the table.,['put'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man put the tube down.,['put'],1
reorient-pole-TR,reorient-pole-TR.mp4,the man put something in front of the ball,['put'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man places the poster on the table.,['place'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man placed the poster on the table.,['place'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man moved the poster.,['move'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man moved the object from vertical to horizontal.,['move'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man lies the object down.,['lie'],1
reorient-pole-TR,reorient-pole-TR.mp4,jack laid a long cylinder flat on a table.,['lay'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man lays down the object A,['lay'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man laid the object down.,['lay'],1
reorient-pole-TR,reorient-pole-TR.mp4,Jack lays a tube on its side.,['lay'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man lays a tube down,['lay'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man laid the object on its side,['lay'],1
reorient-pole-TR,reorient-pole-TR.mp4,the man held the poster,['hold'],1
reorient-pole-TR,reorient-pole-TR.mp4,The man flipped the tube over.,['flip'],1
reorient-pole-TR,reorient-pole-TR.mp4,the boy changed position of object from vertical to horizontal,['change'],1
roll-out-TR,roll-out-TR.mp4,Jack rolled a long thin black tube back and forth on a table.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolls the object A,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolled the object back and forth,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolled the tube back and forth.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolls the object back and forth.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolled the poster.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolls the poster.,['roll'],1
roll-out-TR,roll-out-TR.mp4,the man rolled a tube back and forth.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolled the object back and forth.,['roll'],1
roll-out-TR,roll-out-TR.mp4,Jack rolls a tube.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolled the poster on the table.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolls a poster.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolls a large cylinder on the table.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolled the tube back and forth.,['roll'],1
roll-out-TR,roll-out-TR.mp4,the man rolled the poster,['roll'],1
roll-out-TR,roll-out-TR.mp4,A man rolled a tube.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolled the tube.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolls the object back and forth.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolled the tube on the table.,['roll'],1
roll-out-TR,roll-out-TR.mp4,Jack rolled the poster back and forth on the table.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolls a tube,['roll'],1
roll-out-TR,roll-out-TR.mp4,the man rolling the poster,['roll'],1
roll-out-TR,roll-out-TR.mp4,boy rolled long object on table,['roll'],1
roll-out-TR,roll-out-TR.mp4,A man rolls a grey and white tube on a table.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolled the container.,['roll'],1
roll-out-TR,roll-out-TR.mp4,The man rolls the syntactic units.,['roll'],1
roll-out-TR,roll-out-TR.mp4,the man rolled the object on the table,['roll'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shook a drink,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,the man shook the metal bottle,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shook the tumbler.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,Jack shakes the mixer.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shakes the silver cocktail shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,Jack shook the drink shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shook the drink.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,man shakes a silver tumbler,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,Jack shook the container.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,he shook the drink,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man is shaking the cocktail shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shakes a container back and forth.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man is shaking the shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,That man shook the shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,A man shakes a drink tumbler.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shook the silver colored shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,Jack shook the contents of a bottle,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shakes the container.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shook the metal bottle.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shakes a cocktail mixer.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man was shaking a cocktail mixer.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,A man shakes a cocktail shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shakes the object.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shook a shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man is shaking a shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man shook the shaker.,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,man shaking the flask,['shake'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man is mixing a drink.,['mix'],1
shake-shaker-TR,shake-shaker-TR.mp4,The man mixed a drink.,['mix'],1
shake-shaker-TR,shake-shaker-TR.mp4,As a bartender would mix a drink the man shook the object.,"['mix', 'shake']",1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The foam started.,['start'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The shaving cream squirts out of the can.,['squirt'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,An object squirted onto the table.,['squirt'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,Shaving cream squirts on the table.,['squirt'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,Shaving cream was squirted on paper.,['squirt'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The shaving cream squirted on the table.,['squirt'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,Shaving cream was squirted on the table in front of the man.,['squirt'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,white substance (shaving cream?) squirts out of nozzle and hits orange paper on table,"['squirt', 'hit']",0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,Shaving cream sprayed out of the can.,['spray'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The object sprays the table.,['spray'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,the foam sprayed onto table,['spray'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,Foam sprayed out of the can.,['spray'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The shaving cream is sprayed.,['spray'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,A shaving cream can sprays on colored paper.,['spray'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,Shaving creme was sprayed on the construction paper.,['spray'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,some cream was sprayed on the mat,['spray'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The shaving cream sprays.,['spray'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The bottle sprayed white goo on the table.,['spray'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,Shaving cream spray on the paper on the table.,['spray'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The can sprayed the object.,['spray'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The shaving cream was sprayed on the table.,['spray'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The shaving cream sprayed on the paper.,['spray'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,foam was sprayed on the papers,['spray'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,some liquid spilled onto the table in front of the man,['spill'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The liquid spewed onto the table in front of Jack.,['spew'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,Shaving cream is shot of the can seemingly with no one performing the action.,['shoot'],1
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,A white foamy liquid shoots out of a can that is sitting on the table.,"['shoot', 'sit']",0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The can releases white shaving foam onto the table.,['release'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,the bottle of foam fired while the man remained motionless,['fire'],0
shaving-cream-spray-IN,shaving-cream-spray-2-IN.mp4,The shaving cream exploded,['explode'],0
spin-bread-TR,spin-bread-TR.mp4,Using his left hand the man spun on half of the loaf of bread on the table in front of him.,"['using', 'spin']",1
spin-bread-TR,spin-bread-TR.mp4,man turning the bread loaf on table,['turn'],1
spin-bread-TR,spin-bread-TR.mp4,The man spun a bread,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,the man spinned the opbject,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,the man spun part of a loaf of bread,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,Jack spins the food.,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,The man spins a large piece of bread.,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,Jack spun an object on the table.,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,The man spun the bread.,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,Man spins half a loaf of bread on table top,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,Jack spun an object.,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,The man spins the bread.,['spin'],1
spin-bread-TR,spin-bread-TR.mp4,he spun the potatoes,['spin'],1
